transaction_id,account_id,transaction_date,amount_inr,transaction_type,channel,counterparty_country,risk_tag,zscore,zscore_flag,iqr_flag,suspicious
TXN1086991,ACC100683,2025-04-23,114885.55,Debit,Cheque,IN,high_risk,3.145446939322877,False,True,True
TXN1117816,ACC109391,2025-09-11,114882.11,Debit,IMPS,US,high_risk,0.37398140351105474,False,True,True
TXN1041090,ACC106425,2025-11-21,114780.08,Debit,UPI,IN,high_risk,2.6315841175296795,False,True,True
TXN1224979,ACC110858,2025-04-27,114070.6,Credit,RTGS,IN,high_risk,0.6728875146301144,False,True,True
TXN1187931,ACC110843,2025-03-23,113936.97,Debit,IMPS,AE,high_risk,2.045155406189366,False,True,True
TXN1121306,ACC104394,2025-12-27,113894.67,Debit,UPI,HK,high_risk,1.6728967946915958,False,True,True
TXN1129476,ACC109131,2025-10-12,113869.06,Debit,RTGS,IN,watchlist,3.1527543901023276,False,True,True
TXN1200820,ACC105910,2025-11-03,113859.65,Credit,RTGS,IN,high_risk,1.6758138196680212,False,True,True
TXN1212325,ACC103492,2025-09-28,113289.1,Credit,Cash Deposit,IN,high_risk,2.723183761959895,False,True,True
TXN1091600,ACC103930,2025-12-26,113191.85,Credit,IMPS,IN,high_risk,1.4650534116396068,False,True,True
TXN1088136,ACC106610,2025-09-21,113179.96,Credit,RTGS,IN,high_risk,1.970172307148055,False,True,True
TXN1020272,ACC110843,2025-04-19,113075.7,Debit,IMPS,SG,high_risk,2.0234808340641965,False,True,True
TXN1241808,ACC104394,2025-05-28,112922.88,Credit,RTGS,IN,high_risk,1.6521284985207187,False,True,True
TXN1083849,ACC103930,2025-02-01,112697.36,Credit,RTGS,IN,high_risk,1.4548468125683465,False,True,True
TXN1206934,ACC109391,2025-01-15,112644.13,Credit,Cash Deposit,AE,high_risk,0.34350765172329156,False,True,True
TXN1226492,ACC101157,2025-03-13,112303.59,Debit,IMPS,IN,watchlist,1.9525863396604786,False,True,True
TXN1162227,ACC114130,2025-01-04,112232.19,Credit,IMPS,IN,high_risk,1.5733239983321385,False,True,True
TXN1170632,ACC111289,2025-08-28,112088.11,Credit,NEFT,IN,high_risk,0.4061137650587337,False,True,True
TXN1167867,ACC117585,2025-05-16,112029.72,Credit,NEFT,AE,watchlist,2.314466965026109,False,True,True
TXN1141675,ACC100489,2025-10-06,111858.54,Debit,NEFT,IN,high_risk,2.0016374481569534,False,True,True
TXN1237353,ACC105353,2025-03-19,111851.91,Debit,Wire Transfer,IN,high_risk,0.9727363317622482,False,True,True
TXN1175665,ACC103514,2025-05-28,111832.31,Credit,UPI,IN,high_risk,1.771052434932564,False,True,True
TXN1035518,ACC110539,2025-03-14,111437.99,Debit,IMPS,IN,high_risk,0.4182685572800519,False,True,True
TXN1167945,ACC114130,2025-03-17,110996.42,Debit,UPI,IN,high_risk,1.5476532238165417,False,True,True
TXN1031643,ACC116463,2025-02-10,110932.06,Credit,IMPS,IN,high_risk,1.3870345526364118,False,True,True
TXN1157739,ACC114160,2025-10-12,110711.86,Credit,IMPS,IN,high_risk,1.513700307681749,False,True,True
TXN1098533,ACC102008,2025-03-18,110622.79,Credit,IMPS,IN,high_risk,1.304203716975651,False,True,True
TXN1027262,ACC110793,2025-09-22,110601.85,Credit,NEFT,IN,high_risk,2.2316477278480233,False,True,True
TXN1208907,ACC105910,2025-06-07,110580.52,Credit,UPI,IN,high_risk,1.6050280749029369,False,True,True
TXN1013950,ACC109209,2025-09-01,110321.72,Debit,NEFT,IN,high_risk,1.4238205238949853,False,True,True
TXN1091206,ACC111289,2025-08-06,110034.55,Debit,Cheque,IN,high_risk,0.3830103152119264,False,True,True
TXN1151930,ACC113094,2025-02-22,109959.06,Debit,UPI,IN,high_risk,1.193468238705985,False,True,True
TXN1200500,ACC105275,2025-11-29,109743.56,Credit,UPI,IN,high_risk,1.3717810797238625,False,True,True
TXN1021245,ACC114515,2025-02-17,109698.32,Debit,NEFT,IN,high_risk,2.0385783571738125,False,True,True
TXN1178300,ACC110539,2025-03-27,109553.48,Debit,IMPS,IN,high_risk,0.3968763720943095,False,True,True
TXN1079740,ACC101157,2025-04-21,109466.63,Debit,UPI,IN,watchlist,1.8785580771269061,False,True,True
TXN1015376,ACC112368,2025-09-24,109210.37,Debit,RTGS,IN,high_risk,1.5641157583334429,False,True,True
TXN1077623,ACC117934,2025-11-25,109195.86,Debit,IMPS,IN,high_risk,1.6829481223207718,False,True,True
TXN1000469,ACC110539,2025-12-23,108952.59,Debit,IMPS,HK,high_risk,0.3900553150788197,False,True,True
TXN1140111,ACC103904,2025-11-18,108762.09,Credit,Cheque,IN,high_risk,0.3478221463176985,False,True,True
TXN1201789,ACC115163,2025-05-27,108651.04,Debit,IMPS,IN,watchlist,2.721137517706233,False,True,True
TXN1213519,ACC114340,2025-10-25,108582.93,Credit,IMPS,IN,high_risk,1.196066104545809,False,True,True
TXN1138437,ACC104394,2025-08-14,108371.68,Debit,UPI,HK,high_risk,1.5548639974115308,False,True,True
TXN1179499,ACC113132,2025-09-26,108013.19,Debit,IMPS,IN,high_risk,1.6040623837811536,False,True,True
TXN1030323,ACC112317,2025-02-06,107656.57,Credit,IMPS,IN,high_risk,1.4109244319256065,False,True,True
TXN1245501,ACC103933,2025-06-08,107594.75,Debit,UPI,AE,high_risk,1.715736422522354,False,True,True
TXN1066629,ACC101012,2025-09-22,107594.46,Debit,NEFT,IN,watchlist,2.1459664961858764,False,True,True
TXN1044119,ACC103514,2025-07-11,107392.14,Credit,IMPS,IN,high_risk,1.6603900047135334,False,True,True
TXN1119107,ACC106610,2025-01-25,107293.77,Debit,NEFT,IN,high_risk,1.8348816733425228,False,True,True
TXN1092933,ACC101001,2025-02-12,107276.18,Credit,UPI,IN,high_risk,0.8762672136248293,False,True,True
TXN1220058,ACC105910,2025-04-27,107179.62,Credit,IMPS,IN,high_risk,1.5316137121385522,False,True,True
TXN1013430,ACC106810,2025-10-22,107028.73,Credit,NEFT,IN,high_risk,1.8547596353732965,False,True,True
TXN1044675,ACC108224,2025-12-14,106938.73,Credit,NEFT,IN,high_risk,1.3713486536452362,False,True,True
TXN1014415,ACC101783,2025-02-16,106802.9,Debit,IMPS,HK,high_risk,1.8943172129220658,False,True,True
TXN1004304,ACC113532,2025-03-28,106709.87,Credit,UPI,AE,high_risk,0.6409471199930514,False,True,True
TXN1128102,ACC117123,2025-07-02,106547.57,Debit,UPI,IN,high_risk,2.128611883413042,False,True,True
TXN1106185,ACC102278,2025-10-19,106473.43,Credit,Wire Transfer,IN,high_risk,1.1110557385118423,False,True,True
TXN1021966,ACC105132,2025-03-25,106314.7,Credit,IMPS,IN,high_risk,1.1613786555792567,False,True,True
TXN1062983,ACC103020,2025-05-26,106078.75,Credit,UPI,IN,high_risk,1.0157695343202,False,True,True
TXN1047958,ACC102278,2025-11-01,105935.86,Credit,NEFT,IN,high_risk,1.1004556096730447,False,True,True
TXN1121115,ACC101012,2025-03-02,105346.52,Credit,IMPS,IN,watchlist,2.086168949924956,False,True,True
TXN1085901,ACC105910,2025-07-20,104997.82,Debit,IMPS,US,high_risk,1.4845157508108646,False,True,True
TXN1223073,ACC106315,2025-11-30,104889.7,Credit,UPI,IN,high_risk,1.5465944665877411,False,True,True
TXN1113357,ACC112368,2025-04-21,104869.75,Credit,NEFT,IN,high_risk,1.4723096358095586,False,True,True
TXN1184310,ACC113532,2025-11-18,104679.69,Debit,RTGS,IN,high_risk,0.6119022261386908,False,True,True
TXN1063694,ACC103020,2025-06-03,104668.88,Credit,Wire Transfer,IN,high_risk,0.9916140985270929,False,True,True
TXN1036021,ACC103569,2025-09-20,104665.06,Credit,UPI,IN,high_risk,2.28930488151753,False,True,True
TXN1221295,ACC106682,2025-12-11,104618.91,Debit,UPI,IN,high_risk,1.3803948428593433,False,True,True
TXN1068152,ACC114268,2025-10-26,104452.11,Debit,UPI,IN,high_risk,1.7705428514316859,False,True,True
TXN1041825,ACC114160,2025-07-13,104411.57,Debit,IMPS,IN,high_risk,1.3838980711625137,False,True,True
TXN1130919,ACC113132,2025-05-19,104251.81,Credit,RTGS,IN,high_risk,1.5173809866625172,False,True,True
TXN1099690,ACC109248,2025-09-26,104207.76,Debit,UPI,IN,high_risk,0.8979605667832966,False,True,True
TXN1123031,ACC105011,2025-04-06,104164.01,Credit,IMPS,IN,high_risk,1.5074247779832881,False,True,True
TXN1180779,ACC114727,2025-06-19,104126.16,Debit,UPI,IN,high_risk,2.2225876307854247,False,True,True
TXN1047229,ACC116463,2025-09-07,104066.53,Debit,IMPS,IN,high_risk,1.245610091133538,False,True,True
TXN1246540,ACC114443,2025-07-12,104058.28,Debit,Wire Transfer,IN,high_risk,1.1882825652189142,False,True,True
TXN1142898,ACC108304,2025-07-05,104026.08,Debit,Cheque,AE,high_risk,1.2474575001368524,False,True,True
TXN1001832,ACC102008,2025-08-17,103485.88,Debit,IMPS,IN,high_risk,1.1484663944936813,False,True,True
TXN1024360,ACC101905,2025-05-05,103482.88,Debit,RTGS,IN,high_risk,2.800585981990877,False,True,True
TXN1030370,ACC105132,2025-08-14,103367.05,Credit,UPI,IN,high_risk,1.0911898951269177,False,True,True
TXN1057258,ACC100955,2025-05-01,102985.07,Credit,UPI,IN,high_risk,1.5265388868168275,False,True,True
TXN1157275,ACC109958,2025-11-12,102858.05,Credit,RTGS,IN,high_risk,1.6872759487000546,False,True,True
TXN1070239,ACC114515,2025-01-16,102759.51,Credit,UPI,IN,high_risk,1.856868201313243,False,True,True
TXN1075466,ACC106810,2025-10-08,102706.35,Debit,RTGS,IN,high_risk,1.7463874619530644,False,True,True
TXN1118105,ACC108381,2025-09-25,102668.62,Credit,IMPS,IN,high_risk,1.6547814533802967,False,True,True
TXN1204494,ACC107409,2025-11-11,102584.82,Debit,Wire Transfer,IN,high_risk,0.9117958203854459,False,True,True
TXN1152146,ACC113532,2025-08-09,102486.1,Credit,IMPS,GB,high_risk,0.5805194971639265,False,True,True
TXN1108660,ACC112604,2025-11-06,102478.07,Debit,RTGS,IN,high_risk,1.9042524719520544,False,True,True
TXN1154197,ACC106356,2025-01-16,102396.08,Credit,UPI,IN,watchlist,2.0383730977603203,False,True,True
TXN1018328,ACC106610,2025-07-14,102389.28,Credit,IMPS,IN,high_risk,1.7221548397552797,False,True,True
TXN1148259,ACC106485,2025-07-27,102317.07,Debit,RTGS,IN,watchlist,1.2812224189818076,False,True,True
TXN1242590,ACC110843,2025-09-14,102253.94,Credit,UPI,IN,high_risk,1.7511422902378964,False,True,True
TXN1006606,ACC103930,2025-12-23,102160.27,Debit,NEFT,IN,high_risk,1.237354339499561,False,True,True
TXN1145495,ACC113204,2025-12-20,102095.36,Debit,UPI,US,high_risk,1.4861534152563178,False,True,True
TXN1008320,ACC117982,2025-04-11,101701.49,Debit,IMPS,IN,high_risk,1.8029173887755794,False,True,True
TXN1186148,ACC103904,2025-08-25,101627.04,Credit,NEFT,IN,high_risk,0.2504224540717948,False,True,True
TXN1063263,ACC112317,2025-06-21,101603.34,Debit,NEFT,AE,high_risk,1.2680662940415912,False,True,True
TXN1197038,ACC117934,2025-11-05,101602.48,Debit,UPI,IN,high_risk,1.508537942972302,False,True,True
TXN1246552,ACC102278,2025-09-03,101453.62,Credit,IMPS,IN,high_risk,1.012072103364261,False,True,True
TXN1156531,ACC117934,2025-11-29,101180.85,Credit,NEFT,IN,high_risk,1.4988536437644795,False,True,True
TXN1068166,ACC111653,2025-10-20,101130.62,Credit,UPI,IN,high_risk,0.3625973882927715,False,True,True
TXN1114699,ACC105132,2025-01-29,100983.01,Debit,Cheque,IN,high_risk,1.0344216857164399,False,True,True
TXN1008983,ACC117934,2025-01-13,100866.52,Debit,IMPS,SG,high_risk,1.491633887651312,False,True,True
TXN1166415,ACC107983,2025-05-09,100623.09,Debit,RTGS,IN,watchlist,2.317357921706855,False,True,True
TXN1034904,ACC101079,2025-10-19,100553.77,Debit,Cash Deposit,IN,high_risk,1.093961472610886,False,True,True
TXN1218425,ACC104282,2025-08-17,100473.3,Debit,Cheque,IN,high_risk,0.4308804009790103,False,True,True
TXN1167060,ACC105499,2025-01-31,100428.78,Credit,IMPS,IN,high_risk,0.29180352538488963,False,True,True
TXN1004659,ACC112958,2025-05-09,99909.39,Credit,UPI,IN,high_risk,1.2187203307682837,False,True,True
TXN1170580,ACC108167,2025-08-21,98880.52,Debit,RTGS,IN,high_risk,2.5340120570889773,False,True,True
TXN1135702,ACC103514,2025-05-06,98865.85,Debit,NEFT,IN,high_risk,1.4478891382709838,False,True,True
TXN1244956,ACC112130,2025-04-07,98856.58,Debit,NEFT,IN,watchlist,2.336879649086829,False,True,True
TXN1146318,ACC108166,2025-05-08,98466.35,Debit,IMPS,IN,watchlist,2.2655187934949352,False,True,True
TXN1129612,ACC101262,2025-06-09,98419.46,Debit,NEFT,IN,high_risk,1.4645254298723316,False,True,True
TXN1070908,ACC105132,2025-12-23,98224.4,Credit,RTGS,IN,high_risk,0.9687343020476097,False,True,True
TXN1173348,ACC103933,2025-04-23,97925.96,Debit,NEFT,IN,high_risk,1.491201455677877,False,True,True
TXN1043681,ACC107409,2025-11-24,97920.87,Credit,NEFT,IN,high_risk,0.8308278530606987,False,True,True
TXN1006527,ACC106696,2025-02-05,97681.23,Debit,IMPS,IN,high_risk,0.6729463913352776,False,True,True
TXN1074817,ACC107409,2025-11-01,97484.81,Credit,IMPS,IN,high_risk,0.8232576836052737,False,True,True
TXN1113311,ACC105294,2025-06-14,97466.69,Credit,IMPS,AE,high_risk,0.7035504344489141,False,True,True
TXN1078923,ACC108198,2025-08-15,97346.96,Debit,RTGS,IN,watchlist,1.8554386121192554,False,True,True
TXN1119957,ACC105546,2025-05-29,97291.66,Debit,IMPS,IN,watchlist,2.253980627505532,False,True,True
TXN1237227,ACC111915,2025-08-22,97250.6,Credit,NEFT,IN,high_risk,1.6561157063359835,False,True,True
TXN1158815,ACC112368,2025-02-04,97070.04,Debit,UPI,CH,high_risk,1.3073421583729785,False,True,True
TXN1018001,ACC104394,2025-11-21,96763.11,Credit,UPI,IN,high_risk,1.306775192340103,False,True,True
TXN1134089,ACC108381,2025-10-14,96469.91,Credit,UPI,IN,high_risk,1.4901212410379496,False,True,True
TXN1040457,ACC104394,2025-08-22,96461.0,Debit,IMPS,IN,high_risk,1.300318746033613,False,True,True
TXN1128290,ACC117982,2025-06-16,96324.74,Credit,NEFT,IN,high_risk,1.664984621783658,False,True,True
TXN1001568,ACC114268,2025-02-22,96129.87,Credit,UPI,IN,high_risk,1.5537741648598513,False,True,True
TXN1119808,ACC113089,2025-10-02,95842.03,Debit,NEFT,HK,watchlist,3.9722566565778616,False,True,True
TXN1020174,ACC100931,2025-03-20,95806.9,Debit,NEFT,IN,watchlist,2.436617667220714,False,True,True
TXN1219536,ACC103904,2025-09-13,95806.58,Credit,UPI,IN,high_risk,0.17096806864638206,False,True,True
TXN1023299,ACC112949,2025-05-25,95757.06,Credit,Wire Transfer,IN,high_risk,2.2206410575014464,False,True,True
TXN1092457,ACC113132,2025-09-15,95609.46,Debit,IMPS,IN,high_risk,1.3182171232963469,False,True,True
TXN1156088,ACC101851,2025-08-26,95563.01,Debit,NEFT,GB,watchlist,2.004900996350767,False,True,True
TXN1207104,ACC101851,2025-08-12,95508.95,Debit,Cash Deposit,IN,watchlist,2.0032503251175684,False,True,True
TXN1054978,ACC109110,2025-12-31,95357.61,Credit,IMPS,IN,watchlist,2.7415811916056803,False,True,True
TXN1059040,ACC112006,2025-02-12,95253.24,Credit,IMPS,IN,high_risk,1.6822645332516841,False,True,True
TXN1190522,ACC114705,2025-09-12,95238.62,Debit,UPI,IN,high_risk,0.2956760243838604,False,True,True
TXN1219953,ACC106810,2025-04-14,94916.84,Credit,Cheque,IN,high_risk,1.551086232403918,False,True,True
TXN1135417,ACC108723,2025-08-29,94767.89,Credit,UPI,SG,high_risk,2.018272767349316,False,True,True
TXN1087905,ACC106655,2025-10-08,94659.98,Credit,UPI,SG,watchlist,2.3758466465244332,False,True,True
TXN1080118,ACC117858,2025-10-20,94426.88,Credit,IMPS,IN,high_risk,1.4001856876364793,False,True,True
TXN1004263,ACC101262,2025-10-07,94326.19,Credit,NEFT,HK,high_risk,1.3727278309261957,False,True,True
TXN1062362,ACC106862,2025-06-25,94280.73,Debit,Cheque,IN,watchlist,1.9606777583504718,False,True,True
TXN1140114,ACC117809,2025-09-28,94198.6,Credit,IMPS,GB,high_risk,2.591685140830119,False,True,True
TXN1005024,ACC100489,2025-07-04,94134.81,Credit,Cheque,AE,high_risk,1.5455148673403134,False,True,True
TXN1121491,ACC104127,2025-04-04,94023.77,Credit,IMPS,AE,watchlist,2.674587573820444,False,True,True
TXN1239686,ACC103930,2025-06-17,93884.53,Debit,UPI,IN,high_risk,1.066537618841934,False,True,True
TXN1052170,ACC103788,2025-08-10,93616.94,Debit,RTGS,IN,high_risk,1.894870742591968,False,True,True
TXN1024160,ACC117139,2025-10-02,93225.34,Credit,IMPS,IN,watchlist,2.1729985507273897,False,True,True
TXN1021598,ACC113224,2025-09-13,93185.09,Debit,UPI,AE,high_risk,1.3660256163729478,False,True,True
TXN1081249,ACC114841,2025-09-08,92958.59,Debit,IMPS,IN,high_risk,2.1349375535443893,False,True,True
TXN1167097,ACC113132,2025-09-17,92853.54,Debit,RTGS,IN,high_risk,1.2547066574707209,False,True,True
TXN1148457,ACC100408,2025-04-12,92653.33,Credit,Wire Transfer,IN,high_risk,1.2215358576661195,False,True,True
TXN1074259,ACC112317,2025-12-19,92587.76,Debit,IMPS,IN,high_risk,1.0552957614921312,False,True,True
TXN1081964,ACC103514,2025-02-12,92234.74,Credit,Cash Deposit,HK,high_risk,1.282621874258634,False,True,True
TXN1031395,ACC101157,2025-08-18,92056.05,Debit,IMPS,IN,watchlist,1.4242425467345956,False,True,True
TXN1167464,ACC106655,2025-04-11,92021.47,Credit,Wire Transfer,IN,watchlist,2.2858782795668624,False,True,True
TXN1153478,ACC114077,2025-11-23,91526.89,Debit,UPI,IN,high_risk,1.5118637819713763,False,True,True
TXN1240210,ACC103417,2025-10-31,91439.59,Credit,RTGS,IN,high_risk,1.8000152902383046,False,True,True
TXN1219475,ACC103020,2025-11-17,91400.77,Credit,RTGS,IN,high_risk,0.7642903174686381,False,True,True
TXN1018470,ACC112317,2025-09-02,91380.94,Credit,IMPS,US,high_risk,1.0268144287224883,False,True,True
TXN1154524,ACC117982,2025-07-24,91298.71,Debit,NEFT,IN,high_risk,1.5360490705892735,False,True,True
TXN1079664,ACC117848,2025-05-28,91156.78,Credit,UPI,IN,high_risk,2.414185153476372,False,True,True
TXN1125777,ACC105499,2025-01-15,91049.69,Credit,UPI,IN,high_risk,0.1665913987239322,False,True,True
TXN1216839,ACC117139,2025-03-03,90693.04,Debit,UPI,IN,watchlist,2.093048916269406,False,True,True
TXN1248864,ACC105275,2025-12-22,90612.86,Credit,NEFT,IN,high_risk,0.9438447906707699,False,True,True
TXN1062986,ACC104602,2025-11-14,90541.19,Debit,UPI,IN,watchlist,2.54227433744687,False,True,True
TXN1043493,ACC111915,2025-01-12,90457.61,Debit,UPI,AE,high_risk,1.474255002458102,False,True,True
TXN1140474,ACC101001,2025-10-30,90342.88,Credit,UPI,IN,high_risk,0.5757944349021896,False,True,True
TXN1246330,ACC116930,2025-12-10,90231.8,Credit,NEFT,SG,high_risk,1.9001830320009185,False,True,True
TXN1055960,ACC102008,2025-05-02,90066.88,Credit,Wire Transfer,US,high_risk,0.8556451132409327,False,True,True
TXN1194570,ACC114727,2025-10-17,90009.09,Credit,Wire Transfer,IN,high_risk,1.822033209945081,False,True,True
TXN1116138,ACC108590,2025-02-27,89880.81,Debit,IMPS,SG,high_risk,0.701934683374236,False,True,True
TXN1010031,ACC103417,2025-05-22,89810.75,Credit,IMPS,IN,high_risk,1.7564392420302717,False,True,True
TXN1029704,ACC106088,2025-05-12,89774.62,Debit,IMPS,IN,high_risk,1.4986279341960687,False,True,True
TXN1205293,ACC114160,2025-12-07,89746.39,Debit,IMPS,CH,high_risk,1.0817575089094809,False,True,True
TXN1130945,ACC117091,2025-03-23,89492.25,Credit,IMPS,IN,high_risk,1.2204433131333559,False,True,True
TXN1059252,ACC108167,2025-05-20,89385.0,Credit,IMPS,IN,high_risk,2.2316134990156433,False,True,True
TXN1048599,ACC106425,2025-11-16,89340.66,Debit,NEFT,IN,high_risk,1.9224203307791905,False,True,True
TXN1129987,ACC108723,2025-06-04,89253.82,Credit,UPI,IN,high_risk,1.8592928386091916,False,True,True
TXN1191183,ACC100783,2025-12-10,89201.21,Debit,IMPS,IN,high_risk,1.4938437533310926,False,True,True
TXN1109309,ACC100408,2025-07-24,89126.22,Credit,UPI,IN,high_risk,1.1322430876918297,False,True,True
TXN1111671,ACC114515,2025-01-05,89004.64,Debit,IMPS,IN,high_risk,1.4966624064374832,False,True,True
TXN1231737,ACC101157,2025-07-05,88978.07,Debit,IMPS,IN,watchlist,1.343925054943,False,True,True
TXN1106831,ACC104214,2025-02-01,88977.21,Credit,UPI,US,high_risk,2.1347576069248584,False,True,True
TXN1017477,ACC109958,2025-10-23,88974.3,Debit,UPI,AE,high_risk,1.35103858785551,False,True,True
TXN1017995,ACC107409,2025-06-02,88964.66,Debit,Cash Deposit,IN,high_risk,0.675344599888265,False,True,True
TXN1238955,ACC106862,2025-05-03,88962.36,Debit,IMPS,IN,watchlist,1.8028821634444399,False,True,True
TXN1019462,ACC113690,2025-02-20,88919.75,Credit,RTGS,AE,watchlist,3.0350118042658987,False,True,True
TXN1242235,ACC108224,2025-01-02,88909.73,Credit,IMPS,HK,high_risk,0.9679791390961215,False,True,True
TXN1164350,ACC100813,2025-01-11,88888.77,Debit,Cheque,US,high_risk,2.5853923010664572,False,True,True
TXN1218994,ACC114340,2025-08-11,88865.63,Credit,UPI,IN,high_risk,0.8582018053289107,False,True,True
TXN1042986,ACC111915,2025-09-14,88840.77,Credit,RTGS,IN,high_risk,1.4309692534053413,False,True,True
TXN1034797,ACC111915,2025-12-03,88771.23,Debit,NEFT,IN,high_risk,1.4291075410595748,False,True,True
TXN1050831,ACC115889,2025-08-18,88730.21,Debit,NEFT,IN,high_risk,1.1090439975550785,False,True,True
TXN1237230,ACC114130,2025-05-09,88630.87,Debit,UPI,IN,high_risk,1.0830514039250483,False,True,True
TXN1130117,ACC106682,2025-02-17,88444.99,Debit,NEFT,IN,high_risk,1.0244337196569437,False,True,True
